vuid,cuid,narrations_in_context,gt_belief,belief_choice_a,belief_choice_b,belief_choice_c,belief_choice_d,clip_start_time,clip_end_time
    03m:11s | #x x moves pawn on board
    03m:19s | #x x talks with c
    03m:23s | #x x moves pawn on board
    03m:25s | #x x talks with c
    03m:32s | #c c shuffles cards
    03m:36s | #c c shows x card
    03m:38s | #x x writes
    03m:42s | #c c puts cards down",C believes that a new dice roll is necessary to progress effectively in the game.,C believes that recording the game moves will help analyze the game pattern for better future strategies.,C believes that understanding the opponent's strategy is crucial for making the next move.,C believes that reinforcing their current position on the board will deter X from advancing.,C believes that a new dice roll is necessary to progress effectively in the game.,550.5799721677084,755.1566921677083
a65500f7-956f-486d-872a-61742acb90d8,a65500f7-956f-486d-872a-61742acb90d8~pass_2~241-302,"    00m:04s | #C C plugs the fuse in the socket
    00m:08s | #C C holds the vacuum cleaner handle
    00m:13s | #C C fixes the handle with the pipe
    00m:20s | #C C puts the vacuum cleaner on
    00m:21s | #C C picks the vacuum cleaner from the floor
    00m:22s | #C C holds the vacuum cleaner
    00m:26s | #C C puts the vacuum cleaner on the floor
    00m:30s | #C C looks at the bicycle
    00m:36s | #C C cleans the floor
    00m:39s | #C C holds the handle
    00m:42s | #C C cleans the floor
    00m:45s | #C C holds the dustpan on the right hand
    00m:51s | #C C cleans the floor with the vacuum cleaner
    00m:54s | #C C holds the dustpan handle
    01m:01s | #C C cleans on the metal parts
    01m:06s | #C C cleans the floor
    01m:15s | #C C holds the vacuum cleaner
    01m:21s | #C C cleans the floor
    01m:24s | #C C cleans the window
    01m:30s | #C C holds the vacuum cleaner with the right hand
    01m:38s | #C C puts the power off for the vacuum cleaner
    01m:45s | #C C cleans the floor
    01m:49s | #C C looks at the bicycle
    01m:55s | #C C cleans the floor
    02m:04s | #C C holds the vacuum cleaner
    02m:11s | #C C holds the vacuum cleaner
    02m:15s | #C C picks the vacuum cleaner
    02m:18s | #C C puts the vacuum cleaner on the floor
    02m:25s | #C C cleans the stairs
    02m:30s | #C C walks on the stairs
    02m:34s | #C C holds the vacuum handle
    02m:41s | #C C picks the vacuum cleaner
    02m:43s | #C C holds the vacuum cleaner
    02m:45s | #C C puts the vacuum cleaner on the stairs
    02m:49s | #C C picks the vacuum cleaner
    02m:51s | #C C puts the vacuum cleaner on the stairs
    02m:53s | #C C walks on the stairs
    02m:58s | #C C cleans on the stairs
    03m:04s | #C C stands on the stair
    03m:08s | #C C cleans the stairs
    03m:22s | #C C holds the vacuum cleaner
    03m:24s | #C C holds the vacuum handle with both hands
    03m:29s | #C C cleans the floor
    03m:33s | #C C walks along the stairs
    03m:36s | #C C holds the vacuum handle
    03m:40s | #C C looks at the vacuum cleaner machine
    03m:49s | #C C puts the handler on the staircase",C believes that the cleaning task is complete.,C believes that the cleaning task is complete.,C believes that the stairs need further cleaning.,C believes that the bicycle area has not been adequately cleaned.,C believes that the window areas are still dusty.,1892.8237409546632,2124.531180954663
a95545b6-8b1e-4d77-a209-c1accf3b057b,a95545b6-8b1e-4d77-a209-c1accf3b057b~pass_2~146-206,"    00m:00s | #C C converses with male B
    00m:06s | #C C walks around the kitchen
    00m:18s | #O A man X carries dishes from the table
    00m:19s | #C C walks in the house
    00m:21s | #C C closes the house
    00m:22s | #C C walks in the house
    00m:27s | #C C raises hand
    00m:29s | #C C walks in the house
    00m:32s | #C C opens kitchen cabinet
    00m:33s | #C C picks the container
    00m:35s | #C C places container on the table
    00m:38s | #C C walks in the house
    00m:41s | #C C interacts with X
    00m:45s | #O A man X walks in the house
    00m:46s | #C C walks in the house
    01m:06s | #C C interacts with X
    01m:08s | #C C walks in the house
    01m:25s | #C C interacts with X
    01m:30s | #C C walks in the house
    01m:49s | #O A man X holds sheet of paper
    01m:52s | #O A man X interacts with C
    01m:57s | #C C walks in the house
    02m:00s | #C C interacts with the kid
    02m:14s | #O A man X walks in the house
    02m:18s | #C C walks in the house
    02m:23s | #C C interacts with the kid
    02m:28s | #C C interacts with man X
    02m:34s | #C C walks in the house
    02m:40s | #O A man X walks in the house
    02m:48s | #C C stands in the house
    02m:54s | #O A man X walks in the house
    02m:58s | #C C walks in the house
    03m:22s | #C C interacts with X
    03m:27s | #O A man X sits on a chair
    03m:29s | #C C interacts with X
    03m:42s | #O A man X stares at the food
    03m:44s | #O A man X moves dices on the mancala
    03m:52s | #O A man X interacts with C",C believes that necessary items for meal preparation are in the cabinet.,C believes that additional spices are needed from the pantry to complete the meal preparation.,C believes that the table needs to be set before continuing with meal preparation.,C believes that the food needs to be stirred and tasted to ensure proper seasoning.,C believes that necessary items for meal preparation are in the cabinet.,540.1548645333332,778.6593112
53cf0d9c-c60f-46af-8368-861edd339f85,53cf0d9c-c60f-46af-8368-861edd339f85~pass_2~89-208,"    00m:00s | #C C picks grip seal bag
    00m:02s | #C C drops the grip seal bag
    00m:03s | #C C walks in the room
    00m:06s | #C C moves the box on the table
    00m:07s | #C C collects the paper seals on the table
    00m:09s | #C C drops the paper seals on the table
    00m:09s | #C C pushes the cable on the table
    00m:10s | #C C picks the boxes from the table
    00m:12s | #C C drops the boxes on the table
    00m:13s | #C C picks the box from the table
    00m:15s | #C C holds a carton
    00m:15s | #C C places the carton on the other cartons
    00m:16s | #C C holds a carton
    00m:17s | #C C opens the carton
    00m:18s | #C C picks a paper from the carton
    00m:23s | #C C opens the paper
    00m:28s | #C C picks the motherboard
    00m:30s | #C C places the paper on the table
    00m:31s | #C C places the motherboard on the paper
    00m:33s | #C C picks another carton
    00m:38s | #C C holds the carton
    00m:40s | #C C throws the carton in the room
    00m:41s | #C C picks the cable
    00m:42s | #C C places the cable in the other carton
    00m:44s | #C C picks the small cables
    00m:44s | #C C places the small cables on the table
    00m:46s | #C C picks the paper
    00m:47s | #C C folds the papers
    00m:48s | #C C places the papers in the carton
    00m:50s | #C C holds the carton
    00m:51s | #C C closes the carton
    00m:54s | #C C throws the carton in the room
    00m:55s | #C C drags the chair
    00m:57s | #C C walks in the room.
    00m:59s | #C C picks a knife
    01m:00s | #C C walks in the room
    01m:01s | #C C holds the chair
    01m:04s | #C C seats
    01m:06s | #C C picks the carton
    01m:07s | #C C places the carton on the table
    01m:08s | #C C holds the motherboard
    01m:10s | #C C places the knife on the table
    01m:11s | #C C holds a metal rod in the motherboard
    01m:14s | #C C picks the agp
    01m:15s | #C C places the agp on the table
    01m:15s | #C C picks the knife and carton
    01m:18s | #C C tears the carton
    01m:21s | #C C places the knife on the table
    01m:23s | #C C opens the carton
    01m:30s | #C C places the carton on the table
    01m:30s | #C C holds the manual
    01m:31s | #C C places the manual in the carton
    01m:33s | #C C opens the carton
    01m:37s | #C C holds the cpu top
    01m:40s | #C C opens the paper
    01m:42s | #C C picks the cpu
    01m:43s | #C C places the paper on the table
    01m:45s | #C C places the cpu top in the motherboard
    01m:53s | #C C places the metal on the cpu
    01m:59s | #C C picks the carton
    02m:01s | #C C opens the carton
    02m:08s | #C C picks the fan
    02m:10s | #C C throws the carton in the room
    02m:12s | #C C holds the fan
    02m:14s | #C C holds the cable
    02m:19s | #C C fixes the fan on the cpu
    02m:22s | #C C lifts the cpu
    02m:23s | #C C fixes the fan
    02m:33s | #C C places the cpu on the table
    02m:36s | #C C holds a cable
    02m:42s | #C C fixes the cable on the cpu
    02m:46s | #C C picks a carton
    02m:49s | #C C picks another carton
    02m:50s | #C C lifts the carton
    02m:51s | #C C picks the knife
    02m:52s | #C C tears the carton
    02m:54s | #C C places the knife on the table
    02m:55s | #C C opens the carton
    02m:59s | #C C holds the back usb connectors
    03m:01s | #C C opens the paper
    03m:06s | #C C picks the back usb connectors
    03m:08s | #C C throws the paper on the table",C believes that the CPU assembly requires additional components to function optimally.,C believes that the CPU assembly is complete and ready for testing.,C believes that the CPU assembly requires additional components to function optimally.,C believes that the CPU assembly is missing the thermal paste application for proper heat dissipation.,C believes that the CPU assembly is incorrectly configured which might cause hardware conflicts.,795.0660700000001,983.75217
a16dde53-8a4d-4246-aab4-9759f0af81f0,a16dde53-8a4d-4246-aab4-9759f0af81f0~pass_1~176-244,"    00m:01s | #C C mixes the noodles
    00m:05s | #CCtalks to #OO
    00m:13s | #C C takes pot with noodles
    00m:15s | #C C switches of the gas
    00m:19s | #O a woman X holds the pot
    00m:27s | #O a woman X puts the pot on the cooker
    00m:40s | #C C looks around the kitchen
    01m:13s | #O a woman X picks the bottle
    01m:17s | #C C looks around the kitchen
    01m:28s | #C C opens pot top
    01m:28s | #C C picks cooking spoon
    01m:29s | #C C stirs food
    01m:43s | #C C closes pot top
    01m:45s | #C C removes the pot on the cooker
    01m:47s | #C C drops cooking spoon
    01m:49s | #C C holds pressure cooker
    01m:57s | #O a woman X turns the noodles in the pot
    02m:09s | #C C holds the pot
    02m:12s | #C C holds the pot
    02m:17s | #C C looks around the kitchen
    02m:22s | #C C holds the pressure cooker
    02m:34s | #C C looks around the kitchen
    02m:38s | #C C converses with a woman X
    02m:53s | #C C holds the pressure cooker
    02m:55s | #C C opens the pressure cooker
    02m:57s | #C C converses with a woman X
    02m:59s | #C C holds the pressure cooker
    03m:01s | #C C converses with a woman X
    03m:03s | #C C carries pressure cooker
    03m:05s | #C C picks the spoon
    03m:07s | #C C drops the eggs in the bowl
    03m:09s | #C C drops the pressure cooker
    03m:11s | #C C converses with a woman X
    03m:12s | #C C drops the spoon
    03m:13s | #C C stirs the eggs
    03m:17s | #C C picks the egg
    03m:19s | #O a woman X picks egg",C believes that the eggs need to be prepared next for the meal.,C believes that the noodles are not yet fully cooked.,C believes that the eggs need to be prepared next for the meal.,C believes that the meal needs more seasoning.,C believes that the table needs to be set before serving the meal.,808.9880321677083,1007.2561956981745
af862b37-12f1-4b55-a1ca-1c162c4f98a0,af862b37-12f1-4b55-a1ca-1c162c4f98a0~pass_2~571-631,"    00m:05s | #C C Walks in the room
    00m:09s | #C C Walks in the kitchen
    00m:11s | #C C Opens the water tap
    00m:13s | #C C Washes the hands
    00m:15s | #C C closes water tap
    00m:17s | #C C shakes hands in sink
    00m:18s | #C C walks in the kitchen
    00m:24s | #C C dialogues with lady X
    00m:29s | #C C plays with lady X
    00m:42s | #C C raises hands
    00m:43s | #C C walks out the kitchen
    00m:49s | #C C walks in the balcony
    00m:55s | #C C looks at the flower pots
    00m:56s | #C C points at flower pots
    00m:57s | #C C dialogues with man Y
    01m:01s | #C C touches plants in pot
    01m:03s | #C C dialogues with man Y
    01m:04s | #C C walks in the balcony
    01m:07s | #C C inspects the flowers
    01m:10s | #C C climbs up the wall
    01m:12s | #C C inspects flowers in the pot
    01m:14s | #C C looks around the balcony
    01m:18s | #C C inspects flowers in the pot
    01m:20s | #C C dialogues with man Y
    01m:22s | #C C holds plant flower
    01m:24s | #C C dialogues with man Y
    01m:26s | #C C points flower pots
    01m:30s | #C C holds plant flower
    01m:35s | #C C dialogues with man Y
    01m:38s | #C C touches flowers in the pot
    02m:15s | #C C weeds for flowers in the pot
    02m:24s | #C C climbs down the wall
    02m:28s | #C C walks in the balcony
    02m:35s | #C C stands by the table
    02m:38s | #C C pulls seat",C believes that sitting at the table will facilitate better communication and interaction with the others present.,C believes that the balcony environment is more conducive for intimate and meaningful conversations.,C believes that sitting at the table will facilitate better communication and interaction with the others present.,C believes that discussing the flowers will keep the conversation engaging and lively.,C believes that the group might enjoy a more dynamic activity to bond over.,2975.86606,3131.10596
ec344610-74f4-4765-9c3f-0837ef78055d,ec344610-74f4-4765-9c3f-0837ef78055d~pass_2~111-194,"    00m:11s | #C C puts carrot grating machine aside
    00m:15s | #C C looks around the kitchen
    00m:16s | #C C places carrots in a cooking pot
    00m:21s | #C C turns around
    00m:24s | #C C picks carrot pieces on the chopping board
    00m:27s | #C C moves around the kitchen
    00m:28s | #C C places carrots in a cooking pot
    00m:31s | #C C stirs food with a cooking stick
    00m:55s | #C C hits on the pot with cooking stick
    00m:56s | #C C places a cooking stick on the chopping board
    00m:58s | #C C turns around the kitchen
    01m:06s | #C C places a chopping board in the sink
    01m:09s | #C C opens a tap
    01m:10s | #C C washes a knife
    01m:11s | #C C touches a grater on the counter
    01m:14s | #CC places a knife on kitchen counter
    01m:14s | #C C tilts a tap
    01m:18s | #C C turn around the kitchen
    01m:21s | #C C opens a fridge door
    01m:24s | #C C picks ingredient can
    01m:26s | #CC closes fridge door
    01m:27s | #C C walks around the kitchen
    01m:31s | #C C picks a spoon from tray
    01m:37s | #C C stares around the sink
    01m:40s | #C C places a can in the pot
    01m:43s | #C C opens a kitchen drawer
    01m:44s | #C C bends towards the drawer
    01m:45s | #C C walks towards the counter
    01m:52s | #C C stands near the cooker
    01m:54s | #C C places a can on the counter
    01m:55s | #C C picks a spoon from the counter
    01m:56s | #C C puts tomato pate on the spoon
    02m:01s | #C C adds tomato paste in food
    02m:14s | #C C scoops tomato paste with a spoon from the can
    02m:14s | #C C turns the can
    02m:16s | #C C puts tomato paste in food
    02m:20s | #C C picks a cooking stick from the pan
    02m:21s | #C C stirs food with a cooking stick
    02m:36s | #C C hits the pot with a cooking stick
    02m:38s | #C C moves around the kitchen
    02m:39s | #C C places cooking stick on the chopping board
    02m:42s | #C C picks ingredients from the drawer
    02m:49s | #C C adds ingredients in food
    02m:54s | #C C places ingredients in the drawer
    02m:55s | #C C moves around the kitchen
    02m:59s | #C C picks an electric jug from the counter",C believes the food needs more liquid and seasoning for optimal taste.,C believes the food is almost ready but needs a final taste check.,C believes the food is adequately seasoned but requires thickening.,C believes the food is undercooked and needs more time.,C believes the food needs more liquid and seasoning for optimal taste.,551.4508542879967,721.0545419333334
73257595-8d1a-40b6-a0f6-03818bf7390b,73257595-8d1a-40b6-a0f6-03818bf7390b~pass_2~113-212,"    00m:06s | #C C touches pride
    00m:12s | #C C washes pot
    00m:21s | #C C stares a round
    00m:21s | #C C cleans the cooking pot with a sponge
    00m:25s | #C C stares a round
    00m:26s | #C C cleans the cooking pot with a sponge
    00m:50s | #C C stares a round
    00m:51s | #C C cleans the cooking pot with a sponge
    00m:52s | #C C stares a round
    00m:52s | #C C cleans the cooking pot with a sponge
    00m:56s | #C C puts a the cooking pot on the counter top of a sink with left hand
    00m:57s | #C C grabs a black cooking pan with left hand
    00m:57s | #C C picks a sponge on the counter top with right hand
    00m:57s | #C C picks a black cooking pan with left hand
    00m:58s | #C C cleans the cooking pan with a sponge
    00m:59s | #C C oppresses the sponge with right hand
    00m:59s | #C C drops the sponge in a cooking pan with right hand
    01m:00s | #C C turns a tap side with a right hand
    01m:01s | #C C opens the tap
    01m:01s | #C C collects the tap water in a cooking pan
    01m:02s | #C C closes the tap
    01m:02s | #C C cleans the cooking pan with a sponge
    01m:12s | #C C stares a round
    01m:16s | #C C cleans the cooking pan with a sponge
    01m:37s | #C C turns over the cooking pan
    01m:40s | #C C cleans the cooking pan with a sponge
    01m:50s | #C C drops the sponge in a sink with right hand
    01m:51s | #C C opens the tap
    01m:52s | #C C collects the water tap in a cooking pan
    01m:53s | #C C washes hands with the tap water
    01m:54s | #C C picks a cooking pot from the sink with a right hand
    01m:55s | #C C collects the water tap in a cooking pot
    01m:56s | #C C rinses the cooking pot with the tap water
    02m:03s | #C C stares a round
    02m:04s | #C C collects the water tap in a cooking pot
    02m:05s | #C C rinses the cooking pot with the tap water
    02m:17s | #C C collects the water tap in a cooking pot
    02m:18s | #C C adjusts the faucet tap handle with a right hand
    02m:19s | #C C closes the tap
    02m:20s | #C C rinses the cooking pot with water
    02m:24s | #C C opens the tap
    02m:24s | #C C collects the water tap in a cooking pot
    02m:26s | #C C closes the tap
    02m:26s | #C C rinses the cooking pot with water
    02m:29s | #C C stares at the cooking pot
    02m:30s | #C C stares a round
    02m:31s | #C C puts the cooking pot on the counter top with a right hand
    02m:32s | #C C picks the cooking pot on the counter top
    02m:33s | #C C passes the cooking pot in right hand to the left
    02m:33s | #C C opens the tap
    02m:34s | #C C collects the water tap in a cooking pot
    02m:36s | #C C rinses the cooking pot with water
    02m:41s | #C C adjusts the faucet tap handle with a right hand
    02m:42s | #C C closes the tap
    02m:42s | #C C rinses the cooking pot with water
    02m:45s | #C C opens the tap
    02m:46s | #C C rinses the cooking pot with water
    02m:52s | #C C collects the water tap in a cooking pot
    02m:53s | #C C rinses the cooking pot with water
    03m:03s | #C C closes the tap
    03m:03s | #C C rinses the cooking pot with water",C believes that meticulous inspection is necessary to confirm cleanliness.,C believes that some areas of the cooking pot might still have grease or food residue.,C believes that the water pressure might not be strong enough to remove all debris.,C believes that the cooking pan is completely clean and ready for storage.,C believes that meticulous inspection is necessary to confirm cleanliness.,1086.54654,1276.4234
3d7ba3f7-f393-41ec-88a2-c33b82ec8c47,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47~pass_1~93-175,"    00m:11s | #C C chops onion
    00m:16s | #C C chops the onion into small sizes
    00m:21s | #C C drops the cut onion on the floor
    00m:22s | #C C peels the onion
    00m:23s | #C C puts down the onion peel
    00m:25s | #C C peels the onion
    00m:29s | #C C puts the onion on the chop board
    00m:29s | #C C cuts the onion
    00m:31s | #C C takes the cut onion
    00m:33s | #C C puts the onions in the polythene bag
    00m:34s | #C C puts down the knife
    00m:34s | #C C walks a few steps
    00m:35s | #C C picks the onion on the floor
    00m:37s | #C C walks towards the sink
    00m:38s | #C C opens the tap
    00m:38s | #C C washes the onion
    00m:39s | #C C touches the tap
    00m:42s | #C C washes the onion
    00m:46s | #C C touches the water in the dish
    00m:47s | #C C takes the container
    00m:49s | #C C turns the dish in the container
    00m:51s | #C C shakes the onion
    00m:52s | #C C opens the tap
    00m:52s | #C C washes the onion
    00m:53s | #C C closes the tap
    00m:54s | #C C shakes the onion
    00m:55s | #C C turns around
    00m:56s | #C C walks towards the kitchen
    00m:58s | #C C puts the onion on the chop board
    00m:59s | #C C takes the knife
    01m:00s | #C C takes the other onion
    01m:01s | #C C puts down the onion
    01m:02s | #C C takes the onion
    01m:03s | #C C cuts the onion
    01m:08s | #C C peels the onion
    01m:10s | #C C puts down the onion
    01m:11s | #C C places the onion on the chop board
    01m:13s | #C C cuts the onion
    01m:16s | #C C takes the peel on the chop board
    01m:17s | #C C peels the onion
    01m:19s | #C C rotates the onion
    01m:20s | #C C cuts the onion
    01m:23s | #C C peels the onion
    01m:30s | #C C puts down the peel
    01m:34s | #C C peels the onion
    01m:38s | #C C puts the onion on the chop board
    01m:41s | #C C chops the onion
    02m:00s | #C C turns the chop board
    02m:01s | #C C chops the onion
    02m:11s | #C C rotates the chop board
    02m:12s | #C C chops the onion
    02m:16s | #C C turns the onion on the chop board
    02m:20s | #C C chops the onion
    02m:45s | #C C moves the onion on the chop board
    02m:49s | #C C takes the other onion
    02m:50s | #C C chops the onion
    02m:54s | #C C takes the onion with his hand
    02m:56s | #C C chops the onion
    03m:10s | #C C puts the onion together
    03m:13s | #C C chops the onion
    03m:23s | #C C puts down the knife",C believes that he can efficiently handle both cooking and communication simultaneously.,C believes that the onions need more thorough cleaning due to contamination from the floor.,C believes that the onions are sufficiently prepared and ready to be cooked.,C believes that he has spent too much time on the onions and needs to speed up the cooking process.,C believes that he can efficiently handle both cooking and communication simultaneously.,281.9070152666667,475.58448526666666
01236d91-23a2-49be-8f9f-d25cd3e126f6,01236d91-23a2-49be-8f9f-d25cd3e126f6~pass_2~952-1046,"    00m:00s | #C C walks around
    00m:01s | #C C picks ventilations from the rest
    00m:02s | #C C turns around
    00m:04s | #C C arranges ventilations on the stand
    00m:07s | #C C turns around
    00m:08s | #C C walks around
    00m:09s | #C C picks ventilations from the rest
    00m:11s | #C C walks around
    00m:14s | #C C arranges ventilations on the stand
    00m:21s | #C C turns around
    00m:22s | #C C walks around
    00m:24s | #C C picks ventilations from the stand
    00m:25s | #C C turns around
    00m:27s | #C C arranges ventilations on the rest
    00m:34s | #C C touches right leg with right hand
    00m:34s | #C C turns around
    00m:35s | #C C walks around around
    00m:38s | #C C picks ventilations from the stand
    00m:40s | #C C walks around
    00m:45s | #C C arranges ventilations on the rest
    00m:50s | #C C touches his clothes
    00m:52s | #C C places right hand in the pocket
    00m:54s | #C C turns around
    00m:57s | #C C picks a pencil from the pocket
    00m:57s | #C C walks around
    00m:59s | #C C picks a paper from the ventilations
    01m:02s | #C C crouches
    01m:03s | #C C looks at the paper
    01m:04s | #C C writes on the paper with a pencil
    01m:05s | #C C stretches his right hand
    01m:06s | #C C lifts the paper
    01m:06s | #C C places a paper on the ventilations
    01m:07s | #C C touches his knee
    01m:08s | #C C places right hand on a ventilations
    01m:09s | #C C looks around
    01m:12s | #C C picks a paper from the ventilation
    01m:12s | #C C looks at the paper
    01m:13s | #C C writes on the paper with a pencil
    01m:14s | #C C touches his clothe with right hand
    01m:15s | #C C holds a pencil in his right hand
    01m:19s | #C C looks at his wrist watch
    01m:21s | #C C turns around
    01m:22s | #C C places a paper on the ventilation
    01m:25s | #C C stands upright
    01m:26s | #C C looks around
    01m:27s | #C C walks around
    01m:28s | #C C places a pencil in the pocket
    01m:29s | #C C walks around
    01m:31s | #CcC picks a plastic from the ground
    01m:32s | #C C moves around
    01m:32s | #C C throws the plastic away
    01m:33s | #C C places a measuring wood to his right hand
    01m:34s | #C C places a measuring wood on the ventilations
    01m:34s | #C C stretches hands towards the camera
    01m:35s | #C C removes a camera from the head
    01m:38s | #C C places a camera on the head
    01m:39s | #C C walks round
    01m:41s | #C C adjusts a camera on the head
    01m:42s | #C C removes a plastic from the head
    01m:42s | #C C folds a plastic in his hands
    01m:45s | #C C places the plastic in pocket
    01m:46s | #C C walks around
    01m:47s | #C C converses with man Y
    01m:49s | #C C walks around
    02m:03s | #C C holds a ground roller
    02m:06s | #C C starts the ground roller
    02m:07s | #C C presses a button on the machine
    02m:13s | #C C touches the ground roller
    02m:23s | #C C lifts the handle
    02m:28s | #C C drops the handle
    02m:29s | #C C pushes a ground roller forward
    02m:48s | #C C presses a button on the ground roller
    02m:54s | #C C twists the handle
    02m:56s | #C C turns the ground roller
    02m:58s | #C C presses a button on the handle
    03m:01s | #C C pushes the ground roller forward
    03m:07s | #C C turns the handle
    03m:10s | #C C pushes forward the ground roller
    03m:12s | #C C twists the handle
    03m:14s | #C C pushes the ground roller forward",C believes that adjusting the controls is necessary for optimal maneuvering of the ground roller.,C believes that adjusting the controls is necessary for optimal maneuvering of the ground roller.,C believes that the ground roller is currently in a default setting that doesn't require any adjustment for basic operation.,C believes that the ground roller needs to be refueled for continuous operation.,C believes that there is a potential obstruction in the roller's path that must be cleared.,2700.507669333334,2898.8354133333337
88aaba00-ad94-4e76-9b7d-583cd8744fd2,88aaba00-ad94-4e76-9b7d-583cd8744fd2~pass_2~0-63,"    00m:01s | #C C adjusts the camera
    00m:09s | #C C picks a bottle
    00m:11s | #C C smells the bottle
    00m:13s | #C C looks at the bottle
    00m:20s | #C C wipes the face
    00m:24s | #C C picks the bottle lid
    00m:25s | #C C puts the bottle on the table
    00m:27s | #C C picks a jar
    00m:29s | #C C looks at the jar
    00m:38s | #C C puts the jar on the dish rack
    00m:40s | #C C picks a lid
    00m:42s | #C C picks a glass
    00m:43s | #C C picks a cup
    00m:46s | #C C opens a cupboard
    00m:47s | #C C puts the cup in the cupboard
    00m:49s | #C C puts the glass in the cupboard
    00m:51s | #C C closes the cupboard
    00m:53s | #C C picks the plate
    00m:57s | #C C opens the drawer
    00m:59s | #C C puts the plates in the drawer
    01m:03s | #C C closes the drawer
    01m:06s | #C C picks a tray
    01m:09s | #C C puts the tray on the dish rack
    01m:11s | #C C turns the jar
