vuid,cuid,narrations_in_context,gt_goal,goal_choice_a,goal_choice_b,goal_choice_c,clip_start_time,clip_end_time
acc20eec-1a35-47f3-8f67-9fa51b7cbd98,acc20eec-1a35-47f3-8f67-9fa51b7cbd98~pass_1~70-130,"    00m:00s | #C C paints a slide with a paint brush in his right hand in a garden.
    00m:11s | #C C puts the paint brush in his right hand into a can of paint on the floor in the garden.
    00m:13s | #C C paints the slide with the paint brush in his right hand.
    00m:20s | #C C puts the paint brush in his right hand into the can of paint on the floor in the garden.
    00m:21s | #C C paints the slide with the paint brush in his right hand.
    00m:31s | #C C puts the paint brush in his right hand into the can of paint on the floor in the garden.
    00m:33s | #C C paints the slide with the paint brush in his right hand.
    00m:47s | #C C paints the slide with the paint brush in his right hand.
    00m:54s | #C C picks the can of paint on the floor with his right hand.
    00m:55s | #C C stands.
    00m:57s | #C C walks in the garden with the can on paint in his right hand.
    01m:00s | #C C touches a swing chair in the garden with his left hand.
    01m:02s | #C C drops the can of paint in his right hand and the paint brush on a swing chair.
    01m:06s | #C C walks in the garden.
    01m:16s | #C C picks the can of paint and the paint brush on the swing chair with his right hand.
    01m:17s | #C C walks in the garden with the can of paint and the paint brush in his right hand.
    01m:34s | #C C picks a bucket on the floor with his left hand.
    01m:38s | #C C drops the bucket on the floor with his left hand.
    01m:40s | #C C sits on the bucket
    01m:41s | #C C drops the can of paint and the paint brush on it on a chair in the garden.
    01m:42s | #C C removes a stick on the chair with his left hand.
    01m:44s | #C C cleans the chair with a rag in his left hand.
    01m:46s | #C C passes the rag in his left hand to his right hand.
    01m:46s | #C C cleans the chair with the rag in his right hand and his left hand on the chair.
    01m:54s | #C C moves the can of paint on the chair with his left hand.
    01m:55s | #C C cleans the chair with the rag in his right hand.
    01m:56s | #C C picks the can of paint on the chair with his left hand.
    01m:59s | #C C stands from the bucket.
    02m:00s | #C C cleans the chair with the rag in his right hand.
    02m:08s | #C C walks in the garden with the can of paint and the paint brush in his left hand.
    02m:23s | #C C drops the can of paint and the paint brush in his left hand on wall in the garden.
    02m:25s | #C C moves the paint brush on the can of paint with his left hand to his right hand.
    02m:26s | #C C picks a paint cover on the wall with his left hand.
    02m:27s | #C C covers the paint with the paint cover in his left hand.
    02m:30s | #C C passes the paint brush in his right hand to his left hand.
    02m:33s | #C C drops the paint brush in his left hand on the can of paint on the wall with his right hand.
    03m:00s | #C C picks the rag in his left hand with his right hand.
    03m:02s | #C C drops the rag in his right hand on the wall.
    03m:06s | #C C picks a bowl of paint on the wall with his right hand to his left hand.
    03m:09s | #C C picks a paint brush in a bowl on the wall with his right hand.
    03m:11s | #C C hits the paint brush in his right hand against the wall.
    03m:13s | #C C stirs the paint in the bowl in his left hand with the paint brush in his right hand.",To complete the painting of the garden fixtures.,To organize and clean garden tools.,To complete the painting of the garden fixtures.,To prepare the garden for a planting session.,8464.965741933333,8664.606421933333
f735d4bb-d65e-4965-ac0d-270c0b9e5993,f735d4bb-d65e-4965-ac0d-270c0b9e5993~pass_1~702-827,"    00m:10s | #C C holds the wooden spoon with his left hand
    00m:11s | #C C touches the frying pan lid on the counter top
    00m:12s | #C C hits the wooden spoon against the frying pan
    00m:14s | #C C picks the frying pan lid from the counter top
    00m:15s | #C C puts the lid on the frying pan
    00m:17s | #C C puts the wooden spoon on the frying pan
    00m:18s | #C C turns the cooker knob with his right hand
    00m:19s | #C C picks a cooking oil bottle from the countertop
    00m:19s | #C C opens the oil bottle cap with his left hand
    00m:22s | #C C pours the cooking oil in the frying pan
    00m:24s | #C C closes the oil bottle
    00m:25s | #C C puts the oil bottle on the countertop
    00m:26s | #C C picks the frying pan from the cooker
    00m:26s | #C C moves the frying pan with his left hand
    00m:30s | #C C puts the frying pan on the cooker
    00m:31s | #C C walks around the kitchen
    00m:34s | #C C opens the tap with his left hand
    00m:35s | #C C washes his hands in the sink
    00m:37s | #C C closes the tap with his right hand
    00m:39s | #C C wipes his hands with a kitchen towel
    00m:42s | #C C picks tomatoes in a polythene bag from the countertop
    00m:46s | #C C removes the tomatoes from the polythene bag
    00m:58s | #C C walks around the kitchen
    00m:58s | #C C puts the polythene bag on the countertop
    00m:59s | #C C walks around the kitchen
    01m:00s | #C C bends in the kitchen
    01m:03s | #C C opens the tap with his left hand
    01m:06s | #C C washes the tomatoes in the sink
    01m:08s | #C C puts a tomato in the sink
    01m:08s | #C C washes the tomatoes in the sink
    01m:13s | #C C walks around the kitchen
    01m:14s | #C C puts the tomatoes on the chopping board
    01m:14s | #C C walks around the kitchen
    01m:15s | #C C picks a tomato from the sink
    01m:16s | #C C picks a washing sponge from the sink
    01m:17s | #C C washes the tomato with the washing sponge
    01m:18s | #C C puts the washing sponge on the sink
    01m:19s | #C C rinses the tomato in the sink
    01m:21s | #C C closes the tap with his right hand
    01m:23s | #C C walks around the kitchen
    01m:24s | #C C picks a knife from the chopping board
    01m:26s | #C C moves seeds from the chopping board with the knife
    01m:27s | #C C cuts a tomato with a knife
    01m:31s | #C C cuts a tomato with a knife
    01m:33s | #C C cuts the tomato with a knife
    01m:37s | #C C cuts the tomato with a knife
    01m:41s | #C C cuts the tomato with a knife
    01m:44s | #C C cuts the tomato with a knife
    01m:47s | #C C cuts the tomato with a knife
    01m:49s | #C C cuts the tomato with a knife
    01m:52s | #C C cuts the tomato with a knife
    01m:57s | #C C puts the knife on the chopping board
    01m:59s | #C C picks the a lid from the frying pan
    02m:01s | #C C puts the lid on the countertop
    02m:01s | #C C walks around the kitchen
    02m:02s | #C C picks a knife from the chopping board
    02m:03s | #C C picks the chopping board from the countertop
    02m:05s | #C C puts the tomatoes in the frying pan
    02m:08s | #C C puts the chopping board on the countertop
    02m:09s | #C C puts the knife on the chopping board
    02m:10s | #C C picks the wooden spoon with his right hand
    02m:12s | #C C stirs the food with a wooden spoon
    02m:16s | #C C turns the cooker knob with his left hand
    02m:18s | #C C stirs the food with a wooden spoon
    02m:34s | #C C puts the wooden spoon in the frying pan
    02m:35s | #C C picks a oil bottle from the countertop
    02m:35s | #C C opens the oil bottle cap
    02m:36s | #C C picks the wooden spoon with his left hand
    02m:38s | #C C pours cooking oil in the frying pan
    02m:40s | #C C puts the oil bottle on the countertop
    02m:41s | #C C stirs the food with a wooden spoon
    02m:47s | #C C closes the oil bottle with his left hand
    02m:49s | #C C stirs the food with a wooden spoon
    03m:07s | #C C hits the wooden spoon against the frying pan
    03m:10s | #C C picks a knife from the chopping board
    03m:11s | #C C wipes the wooden spoon with the knife
    03m:16s | #C C puts the wooden spoon on the frying pan
    03m:17s | #C C puts the knife on the chopping board
    03m:18s | #C C picks a lid from the countertop
    03m:20s | #C C puts the lid on the frying pan",To cook the fish slices.,To bake a cake.,To prepare a fruit salad.,To cook the fish slices.,1625.972747247594,1818.069457144922
b8952ddf-dd75-4d30-99f2-4e93a286abda,b8952ddf-dd75-4d30-99f2-4e93a286abda~pass_1~543-670,"    00m:00s | #C C holds the spoon rack with both hands
    00m:00s | #C C pushes the spoon rack on the countertop
    00m:02s | #C C picks the fillet pack with both hands
    00m:04s | #C C places the fillet pack on the countertop
    00m:05s | #C C walks around the kitchen
    00m:06s | #C C picks the phone on the countertop
    00m:08s | #C C places the phone on the countertop
    00m:08s | #C C walks to the sink
    00m:10s | #C C wipes her face with the back of her hand
    00m:11s | #C C picks the paper towel in the sink bowl
    00m:11s | #C C shakes the paper towel
    00m:12s | #C C holds the paper towel in her right hand
    00m:13s | #C C wipes the countertop with the paper towel
    00m:19s | #C C picks the sponge with her left hand
    00m:20s | #C C picks the paper towel with her right hand
    00m:20s | #C C places the sponge between the paper towel
    00m:22s | #C C walks around the room
    00m:23s | #C C folds the paper towel on the sponge
    00m:24s | #C C opens the dustbin lid
    00m:25s | #C C throws the sponge and paper towel in the dustbin
    00m:25s | #C C closes the dustbin lid
    00m:26s | #C C raises her hands up
    00m:26s | #C C walks around the room
    00m:27s | #C C wipes her face with the back of her hand
    00m:29s | #C C picks the sink plug
    00m:29s | #C C rolls the chain on the sink plug
    00m:30s | #C C places the sink plug on the tray
    00m:31s | #C C picks the blender lid
    00m:32s | #C C walks around the countertop
    00m:34s | #C C places the blender lid on the counter
    00m:35s | #C C picks the bottle of greaser
    00m:36s | #C C places the bottle of greaser on the countertop
    00m:37s | #C C opens the tap
    00m:39s | #C C pours water on the sink with her hand
    00m:42s | #C C rinses her hand with water
    00m:42s | #C C picks the sponge in the sink bowl
    00m:42s | #C C squeezes the sponge on the tap water
    00m:44s | #C C wipes the sink with the sponge
    00m:45s | #C C squeezes the sponge on the tap water
    00m:46s | #C C wipes the sink with the sponge
    00m:47s | #C C squeezes the sponge on the tap water
    00m:48s | #C C wipes the sink with the sponge
    00m:51s | #C C squeezes the sponge on the tap water
    00m:52s | #C C wipes the sink with the sponge
    00m:53s | #C C closes the tap
    00m:54s | #C C drops the sponge on the sink
    00m:55s | #C C walks to the oven
    00m:57s | #C C touches the oven
    00m:57s | #C C pulls the oven door
    00m:58s | #C C squats
    00m:59s | #C C picks the tray in the oven rack
    01m:00s | #C C pulls the oven wire rack
    01m:02s | #C C stands up
    01m:03s | #C C places the wire rack on the countertop
    01m:04s | #C C places the tray in the sink bowl
    01m:05s | #C C picks the sponge
    01m:06s | #C C picks the detergent
    01m:07s | #C C drops the sponge in the tray
    01m:07s | #C C opens the detergent lid with her right hand
    01m:08s | #C C pours the detergent on the sponge
    01m:11s | #C C places the detergent on the tray
    01m:11s | #C C picks the sponge
    01m:12s | #C C opens the tap
    01m:13s | #C C soaks the sponge with water
    01m:14s | #C C picks the tray with her left hand
    01m:14s | #C C washes the tray with the sponge
    01m:18s | #C C lifts her right hand
    01m:19s | #C C closes the tap
    01m:21s | #C C washes the tray with the sponge
    01m:39s | #C C drops the sponge on the sink
    01m:39s | #C C opens the tap
    01m:40s | #C C rinses her right hand with the water
    01m:40s | #C C rinses her left hand with the water
    01m:41s | #C C rinses the tray with the water
    02m:06s | #C C closes the tap
    02m:08s | #C C shakes the tray
    02m:09s | #C C walks around the kitchen
    02m:10s | #O A man X walks around the kitchen
    02m:12s | #C C picks the kitchen towel on the counter top
    02m:13s | #C C wipes the tray with the kitchen towel
    02m:16s | #O A man X walks around the kitchen
    02m:17s | #C C wipes the tray with the kitchen towel
    02m:20s | #O A man X stands at the door
    02m:20s | #C C wipes the tray with the kitchen towel
    02m:26s | #O A man X moves his hand
    02m:26s | #C C wipes the tray with the kitchen towel
    02m:28s | #C C walks around the countertop
    02m:30s | #C C places the kitchen towel on the towel holder
    02m:32s | #C C holds the tray in her right hand
    02m:32s | #C C walks to the countertop
    02m:33s | #C C opens the cabinet door
    02m:34s | #C C squats
    02m:35s | #C C places the tray in the kitchen cabinet
    02m:37s | #C C scratches her face with her right hand
    02m:38s | #C C stands up
    02m:39s | #C C closes the cabinet door
    02m:39s | #C C pushes her sweater up
    02m:40s | #C C picks the sponge on the sink
    02m:41s | #C C drops the sponge in the sink bowl
    02m:41s | #C C picks the paper towel on the countertop
    02m:41s | #C C holds the paper towel in her left hand
    02m:42s | #C C squeezes the water on the paper towel with her left hand
    02m:45s | #C C straightens the paper towel
    02m:46s | #C C squats
    02m:47s | #C C wipes inside the oven with the paper towel
    03m:01s | #C C bends down
    03m:01s | #C C wipes the oven door with the paper towel
    03m:04s | #C C closes the oven door with her left hand
    03m:05s | #C C opens the oven door
    03m:06s | #C C squats
    03m:06s | #C C wipes the oven with the paper towel
    03m:12s | #C C stands up
    03m:12s | #C C holds the paper towel in her left hand
    03m:12s | #C C moves to the sink
    03m:13s | #C C picks the sponge in the sink bowl
    03m:13s | #C C squeezes the water out of the paper towel
    03m:14s | #C C opens the tap
    03m:15s | #C C rinses the sponge with the tap water
    03m:16s | #C C places the paper towel on the sink
    03m:17s | #C C squeezes the water out of the sponge
    03m:22s | #C C closes the tap
    03m:23s | #C C squeezes the water out of the sponge",To thoroughly clean the oven.,To organize the kitchen utensils.,To prepare a meal for dinner.,To thoroughly clean the oven.,1888.3803640363935,2092.3943340363935
b8952ddf-dd75-4d30-99f2-4e93a286abda,b8952ddf-dd75-4d30-99f2-4e93a286abda~pass_1~777-885,"    00m:07s | #C C wipes her face with her left hand
    00m:11s | #C C stands up
    00m:12s | #C C walks around the room
    00m:17s | #C C lifts her hands
    00m:18s | #C C walks around the room
    00m:22s | #C C goes up the stairs
    00m:26s | #C C pulls her sweater up
    00m:28s | #C C walks in the bathroom
    00m:30s | #C C looks at the bathroom shelf
    00m:31s | #C C walks to the bathroom shelf
    00m:32s | #C C lifts her left hand up on the shelf
    00m:33s | #C C holds the shelf with her right hand
    00m:34s | #C C picks a bottle of bleach on the shelf
    00m:37s | #C C holds the bottle of bleach with her right hand
    00m:38s | #C C opens the door with her left hand
    00m:40s | #C C walks out of the bathroom
    00m:41s | #C C holds the bottle of bleach with both hands
    00m:42s | #C C goes down the stairs
    00m:43s | #C C holds the bottle of bleach with her right hand
    00m:44s | #C C goes down the stairs
    00m:45s | #O A man Y walks around the corridor
    00m:45s | #C C goes down the stairs
    00m:49s | #C C walks on the corridor
    00m:51s | #C C goes down the stairs
    00m:52s | #C C walks around the room
    00m:54s | #C C opens the lid of the bottle
    00m:54s | #C C walks around the room
    00m:56s | #O A X walks around the room
    00m:57s | #C C walks around the room
    00m:58s | #C C closes the cabinet door
    00m:59s | #C C opens the lid of the bottle
    01m:01s | #C C squats
    01m:02s | #C C pushes the cabinet door with her left hand
    01m:03s | #C C pours the beach in the bucket
    01m:05s | #C C closes the bottle of bleach with the lid
    01m:08s | #C C opens the cabinet door
    01m:09s | #C C places the bottle of bleach in the cabinet
    01m:10s | #C C closes the cabinet door
    01m:11s | #C C holds the handle of the bucket
    01m:11s | #C C stands up
    01m:12s | #C C picks the bucket on the floor
    01m:13s | #C C walks around the room
    01m:15s | #C C places the bucket on the floor
    01m:15s | #C C picks the mop with her left hand
    01m:16s | #C C dips the mop in the bucket
    01m:17s | #C C holds the mop with her right hand
    01m:23s | #C C squeeze the mop with both hands on the bucket
    01m:29s | #C C walks around the room
    01m:30s | #C C closes the cabinet door
    01m:31s | #C C holds the mop with both hands
    01m:32s | #C C cleans the floor with the mop
    01m:54s | #C C dips the mop in the bucket
    02m:01s | #C C holds the mop with both hands
    02m:01s | #C C squeeze the mop with both hands on the bucket
    02m:10s | #C C walks around the room
    02m:11s | #C C cleans the floor with the mop
    02m:36s | #C C dips the mop in the bucket
    02m:37s | #C C pushes the bucket with her leg
    02m:44s | #C C holds the mop with both hands
    02m:45s | #C C squeeze the mop with both hands on the bucket
    02m:52s | #C C cleans the floor with the mop
    03m:06s | #C C opens the door with her left hand
    03m:09s | #C C holds the mop with both hands
    03m:10s | #C C cleans the floor with the mop
    03m:15s | #C C lifts her left hand
    03m:16s | #C C dips the mop in the bucket
    03m:23s | #C C holds the mop with both hands
    03m:23s | #C C squeeze the mop with both hands on the bucket
    03m:29s | #C C bends down",To dispose of and clean the used water.,To prepare a meal.,To dispose of and clean the used water.,To organize the living room.,2973.7114265817704,3177.5971960004313
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b~pass_1~309-424,"    00m:04s | #C C passes the brush to his left hand
    00m:04s | #C C pours water inside the kitchen sink with his right hand
    00m:09s | #C C passes the brush to his right hand
    00m:10s | #C C scrubs the inside of the kitchen sink with the brush
    00m:13s | #C C rinses the brush
    00m:15s | #C C scrubs the inside of the kitchen sink with the brush
    00m:23s | #C C rinses the brush
    00m:23s | #C C passes the brush to his left hand
    00m:23s | #C C pours water inside the kitchen sink with his right hand
    00m:28s | #C C passes the brush to his right hand
    00m:28s | #C C scrubs the inside of the kitchen sink with the brush
    00m:31s | #C C rinses the brush under the running tap water.
    00m:32s | #C C switches the brush from her right hand to her left hand.
    00m:33s | #C C removes the dirt on the brush.
    00m:34s | #C C drops the dirt on the sink countertop.
    00m:34s | #C C rinses the brush under the running tap water.
    00m:35s | #C C switches the brush from her left hand to her right hand.
    00m:36s | #C C scrubs the sink with the brush with her right hand.
    00m:38s | #C C rinses the brush under the running tap water.
    00m:39s | #C C switches the brush from her right hand to her left hand.
    00m:39s | #C C closes the running tap water.
    00m:41s | #C C switches the brush from her left hand to her right hand.
    00m:41s | #C C hits the brush on the sink.
    00m:42s | #C C switches the brush from her right hand to her left hand.
    00m:44s | #C C switches the brush from her left hand to her right hand.
    00m:45s | #C C adjusts glove on the cutlery rack.
    00m:45s | #C C drops the brush in the cutlery rack.
    00m:48s | #C C dusts the dirt on the countertop of the sink onto her hand.
    00m:52s | #C C walks towards a chair in the room.
    00m:55s | #C C pours the dirt into a white nylon hanged on the chair.
    00m:56s | #C C dusts her left hand with her right hand.
    00m:57s | #C C walks back to the sink.
    01m:01s | #C C picks a pan support for gas stove on the gas cooker.
    01m:03s | #C C drops the pan support for gas stove into the sink.
    01m:05s | #C C picks a small pan support for gas stove on the gas cooker.
    01m:06s | #C C drops the small pan support for gas stove on the kitchen countertop.
    01m:07s | #C C picks another pan support for gas stove on the gas cooker.
    01m:09s | #C C drops the pan support for gas stove into the sink.
    01m:11s | #C C picks a sponge from a container on the sink countertop.
    01m:12s | #C C opens the tap.
    01m:13s | #C C rinses the sponge under the running tap water.
    01m:15s | #C C closes the running tap water.
    01m:15s | #C C squeezes the sponge.
    01m:16s | #C C picks a bottle of liquid soup from the kitchen countertop.
    01m:17s | #C C pours some soup on the sponge.
    01m:18s | #C C drops the bottle of liquid soup back on the sink countertop.
    01m:19s | #C C switches the sponge from her left hand to her right hand.
    01m:20s | #C C wipes the gas cooker top with the sponge.
    01m:35s | #C C stops wiping the gas cooker top.
    01m:35s | #C C switches the sponge from her right hand to her left hand.
    01m:36s | #C C opens the tap.
    01m:36s | #C C rinses the sponge under the running tap water.
    01m:37s | #C C closes the running tap water.
    01m:37s | #C C switches the sponge from her left hand to her right hand.
    01m:38s | #C C wipes the gas cooker top with the sponge.
    01m:45s | #C C picks a dirt form the gas cooker top.
    01m:46s | #C C drops the dirt on the sink countertop.
    01m:47s | #C C picks a dirt form the gas cooker top.
    01m:48s | #C C drops the dirt on the sink countertop.
    01m:49s | #C C packs the dirt on the gas cooker top together..
    01m:52s | #C C picks the dirt form the gas cooker top.
    01m:54s | #C C drops the dirt on the sink countertop.
    01m:54s | #C C wipes the gas cooker top with the sponge.
    02m:14s | #C C adjusts the bowl on the kitchen countertop.
    02m:16s | #C C wipes the gas cooker top with the sponge.
    02m:29s | #C C stops wiping the gas cooker top.
    02m:30s | #C C switches the sponge from her right hand to her left hand.
    02m:31s | #C C opens the tap.
    02m:31s | #C C rinses the sponge under the running tap water.
    02m:33s | #C C closes the running tap water.
    02m:34s | #C C cleans the pan support for gas stove with the sponge.
    02m:40s | #C C lifts the pan support for gas stove.
    02m:40s | #C C cleans the pan support for gas stove with the sponge.
    02m:56s | #C C drops the support for gas stove on the sink countertop.
    02m:57s | #C C adjusts the support for gas stove in the sink.
    02m:59s | #C C cleans the pan support for gas stove with the sponge.
    02m:59s | #C C adjusts the other pan support for gas stove in the sick.
    03m:00s | #C C cleans the pan support for gas stove with the sponge.
    03m:07s | #C C lifts the pan support for gas stove.
    03m:20s | #C C drops the pan support for gas stove in the sink.
    03m:21s | #C C picks the other pan support for gas stove from the kitchen countertop.
    03m:23s | #C C drops the pan support for gas stove into the sink.
    03m:24s | #C C opens the tap.
    03m:24s | #C C rinses the sponge under the running tap water.
    03m:29s | #C C closes the running tap water.
    03m:29s | #C C squeezes the sponge.",To finalize the cleaning of the kitchen area.,To finalize the cleaning of the kitchen area.,To prepare a meal for dinner.,To organize kitchen utensils for storage.,814.3983666666667,1021.3151766666667
e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b,e0c4d2c7-fd50-4c50-b40e-e1eda4a5708b~pass_2~0-96,"    00m:00s | #C C puts on a glove on his left hand
    00m:02s | #C C picks a glove from the kitchen tap
    00m:03s | #C C puts on a glove on his right hand
    00m:05s | #C picks a cup from the platter
    00m:07s | #C C opens the kitchen tap
    00m:08s | #C C rinses the cup with water
    00m:14s | #C C puts the cup on the kitchen rack
    00m:16s | #C C picks a cup from the platter
    00m:17s | #C C rinses the cup with water
    00m:24s | #C C puts the cup on the kitchen rack
    00m:26s | #C C picks a lid from the platter
    00m:27s | #C C rinses the lid with water
    00m:30s | #C C puts the lid on the kitchen rack
    00m:32s | #C C picks a lid from the platter
    00m:33s | #C C rinses the lid with water
    00m:37s | #C C puts the lid on the kitchen rack
    00m:39s | #C C picks a plate from the platter
    00m:40s | #C C rinses the plate with water
    00m:46s | #C C puts the plate on the kitchen rack
    00m:48s | #C C picks a plate from the platter
    00m:48s | #C C rinses the plate with water
    00m:53s | #C C puts the plate on the kitchen rack
    00m:55s | #C C picks a plate from the platter
    00m:56s | #C C rinses the plate with water
    01m:08s | #C C puts the plate on the kitchen rack
    01m:10s | #C C picks a plate from the platter
    01m:11s | #C C rinses the plate with water
    01m:24s | #C C moves the cup
    01m:26s | #C C puts the plate on the kitchen rack
    01m:28s | #C A man X hands C a plate and a spoon
    01m:32s | #C C puts the plate on the kitchen sink
    01m:34s | #C C opens the kitchen tap
    01m:36s | #C C picks a cleaning sponge
    01m:37s | #C C cleans the spoon using a cleaning sponge
    01m:39s | #C C picks a platter
    01m:39s | #C C pours water from the platter
    01m:40s | #C C puts the platter on the kitchen sink
    01m:41s | #C C washes the spoon with the cleaning sponge
    01m:43s | #C C puts the spoon on the platter
    01m:44s | #C C picks a cooking stick
    01m:45s | #C C paves way for the water to flow on the kitchen sink using a cooking stick
    01m:48s | #C C cleans the cooking stick
    01m:53s | #C C puts the kitchen detergent on the cleaning sponge
    01m:54s | #C C cleans the cooking stick
    02m:00s | #C C puts the cooking stick on the platter
    02m:01s | #C C picks the plate
    02m:02s | #C C opens the kitchen sink
    02m:03s | #C C rinses the cup
    02m:08s | #C C puts the plate on the platter
    02m:10s | #C C picks a cup
    02m:11s | #C C cleans the cup with the cleaning sponge
    02m:25s | #C C puts the cup on the platter
    02m:27s | #C C picks a cup
    02m:28s | #C C cleans the cup with the cleaning sponge
    02m:41s | #C C puts the cup on the platter
    02m:43s | #C C picks a cup
    02m:45s | #C C cleans the cup with the cleaning sponge
    02m:57s | #C C puts the cup on the platter
    02m:59s | #C C touches a a glass on the sink
    03m:01s | #C C picks a empty glass
    03m:02s | #C C opens the kitchen tap
    03m:04s | #C C cleans the glass with the cleaning sponge
    03m:16s | #C C puts the glass on the platter",To ensure all kitchen items are thoroughly cleaned.,To sort kitchen items for packing.,To ensure all kitchen items are thoroughly cleaned.,To prepare a meal for a family gathering.,0.0,198.64298
082db032-f3f2-408b-a116-84d62f673915,082db032-f3f2-408b-a116-84d62f673915~pass_2~1222-1314,"    00m:00s | #C C converses.
    00m:01s | #C C dabs the shirt on the floor.
    00m:03s | #C C gets up from the chair.
    00m:03s | #C C holds the basin.
    00m:05s | #C C dabs the shirt on the floor.
    00m:10s | #C C moves the cloth.
    00m:11s | #C C picks the water jug.
    00m:12s | #C C rinses the shirt.
    00m:16s | #C C washes the cloth on the floor
    00m:22s | #C C straightens the the piece of cloth
    00m:23s | #C C converses with woman D
    00m:24s | #O A woman D walks around the compound
    00m:27s | #O A man B walks around the compound
    00m:28s | #C C scoops water from basin with jug
    00m:29s | #O A woman D demonstrates with hand
    00m:30s | #O A man B sits on a chair
    00m:38s | #C C rinses a cloth with water
    00m:41s | #C C demonstrates with hands.
    00m:48s | #C C rinses a cloth with water
    00m:52s | #C C puts down the jug
    00m:57s | #C C puts the cloth in a basin
    00m:59s | #C C demonstrates with hand
    01m:07s | #O A man B takes a chair
    01m:11s | #O A man B gives the chair to C.
    01m:14s | #C C puts down the chair.
    01m:17s | #C C picks the jug
    01m:18s | #C C scoops water from the basin
    01m:20s | #C C pours water on the chair.
    01m:22s | #C C puts down the jug
    01m:23s | #C C wipes the water on the chair.
    01m:27s | #C C rinses a piece of cloth
    01m:35s | #C C places the cloth on the chair.
    01m:37s | #C C rinses a piece of cloth
    01m:41s | #C C places the cloth on the chair.
    01m:44s | #C C rinses a piece of cloth
    01m:52s | #C C places the cloth on the chair.
    01m:55s | #C C rinses a piece of cloth
    02m:01s | #C C places the cloth on the chair.
    02m:03s | #C C picks a cloth
    02m:04s | #C C washes the cloth
    02m:10s | #C C places the cloth on the chair.
    02m:12s | #C C moves a cloth
    02m:13s | #C C moves a cloth
    02m:14s | #C C picks a cloth
    02m:18s | #C C washes cloth
    02m:27s | #C C converses.
    02m:31s | #C C picks a cloth.
    02m:34s | #C C puts the cloth in a basin
    02m:35s | #O A man B walks around
    02m:38s | #C C demonstrates with hand
    02m:43s | #C C takes a cloth.
    02m:46s | #C C washes a cloth
    02m:49s | #C C gives a cloth to man B
    02m:51s | #C C washes a cloth
    02m:57s | #C C gives a cloth to man B
    03m:05s | #O A man B hangs the cloth on the line.
    03m:05s | #C C demonstrates with hand
    03m:10s | #C C gives clothes to man B
    03m:21s | #O A man B hangs clothes on the line
    03m:27s | #C C moves a cloth",To thoroughly clean the clothes.,To prepare a meal for guests.,To repaint and refurbish the furniture.,To thoroughly clean the clothes.,1890.3907152666666,2100.3068652666666
